"","Q32","Q33","Q1","Q61"
"3799",4,3,"Boy",2
"3800",3,5,"Girl",1
"3801",2,3,"Boy",1
"3802",2,3,"Girl",1
"3803",1,3,"Boy",1
"3804",4,3,"Boy",3
"3805",3,4,"Girl",2
"3806",3,3,"Girl",3
"3807",2,2,"Boy",2
"3808",2,3,"Girl",3
"3809",1,3,"Boy",2
"3810",2,3,"Boy",2
"3811",2,3,"Girl",2
"3812",5,5,"Boy",2
"3813",3,3,"Boy",1
"3814",3,4,"Girl",3
"3815",3,4,"Boy",2
"3816",3,2,"Boy",1
"3817",5,4,"Girl",NA
"3818",3,3,"Boy",2
"3819",3,4,"Girl",2
"3820",3,3,"Girl",4
"3821",1,4,"Girl",1
"3822",3,3,"Girl",2
"3823",2,3,"Boy",1
"3824",3,3,"Boy",1
"3825",3,4,"Girl",2
"3826",2,3,"Girl",1
"3827",1,3,"Girl",1
"3828",1,3,"Girl",2
"3829",1,3,"Girl",2
"3830",3,3,"Girl",NA
"3831",1,3,"Girl",2
"3832",1,3,"Girl",2
"3833",5,2,"Boy",2
"3834",5,4,"Girl",2
"3835",2,4,"Girl",2
"3836",3,1,"Boy",2
"3837",2,3,"Girl",1
"3838",3,3,"Girl",1
"3839",3,2,"Boy",1
"3840",3,3,"Girl",2
"3841",2,4,"Boy",NA
"3842",1,1,"Girl",1
"3843",1,3,"Girl",2
"3844",3,4,"Boy",3
"3845",3,3,"Girl",2
"3846",3,3,"Boy",3
"3847",2,3,"Girl",1
"3848",NA,2,"Boy",4
"3849",1,3,"Boy",4
"3850",2,4,"Girl",4
"3851",3,5,"Girl",2
"3852",1,3,"Girl",1
"3853",3,3,"Boy",2
"3854",3,4,"Girl",4
"3855",1,3,"Girl",2
"3856",1,3,"Boy",1
"3857",1,3,"Boy",3
"3858",1,3,"Boy",4
"3859",2,5,"Boy",1
"3860",2,4,"Girl",2
"3861",3,4,"Girl",3
"3862",3,3,"Boy",4
"3863",3,3,"Boy",3
"3864",3,4,"Girl",NA
"3865",1,4,"Girl",2
"3866",2,4,"Boy",3
"3867",3,3,"Girl",2
"3868",3,4,"Girl",2
"3869",2,2,"Boy",1
"3870",3,3,"Girl",2
"3871",3,4,"Boy",3
"3872",1,2,"Boy",NA
"3873",1,3,"Girl",2
"3874",1,3,"Girl",3
"3875",4,3,"Girl",4
"3876",3,3,"Girl",2
"3877",2,4,"Girl",2
"3878",1,5,"Boy",2
"3879",2,4,"Boy",4
"3880",3,3,"Boy",3
"3881",3,3,"Girl",2
"3882",2,2,"Boy",2
"3883",4,4,"Boy",NA
"3884",2,3,"Boy",2
"3885",2,3,"Boy",4
"3886",3,4,"Girl",2
"3887",3,3,"Boy",1
"3888",2,2,"Boy",2
"3889",1,3,"Girl",2
"3890",3,3,"Girl",2
"3891",3,4,"Girl",2
"3892",3,4,"Girl",1
"3893",3,3,"Boy",2
"3894",4,3,"Girl",2
"3895",2,2,"Girl",3
"3896",3,3,"Boy",2
"3897",3,3,"Boy",2
"3898",3,3,"Girl",4
"3899",2,3,"Boy",2
"3900",3,4,"Girl",2
"3901",4,4,"Boy",2
"3902",3,3,"Boy",2
"3903",2,3,"Boy",4
"3904",2,3,"Girl",3
"3905",2,3,"Boy",2
"3906",3,4,"Boy",4
"3907",3,3,"Girl",2
"3908",2,4,"Boy",2
"3909",1,4,"Boy",4
"3910",3,3,"Boy",4
"3911",4,3,"Boy",2
"3912",2,3,"Boy",2
"3913",2,4,"Girl",3
"3914",2,2,"Girl",1
"3915",1,3,"Boy",2
"3916",3,3,"Girl",1
"3917",1,4,"Girl",3
"3918",3,4,"Boy",3
"3919",3,4,"Girl",2
"3920",1,3,"Boy",2
"3921",4,2,"Boy",1
"3922",1,3,"Boy",1
"3923",3,2,"Girl",2
"3924",1,3,"Girl",1
"3925",1,4,"Girl",1
"3926",1,3,"Boy",3
"3927",5,1,"Boy",1
"3928",3,3,"Boy",2
"3929",3,4,"Boy",3
"3930",2,3,"Boy",2
"3931",2,4,"Boy",3
"3932",1,3,"Girl",1
"3933",3,4,"Girl",2
"3934",1,3,"Girl",3
"3935",1,NA,"Boy",2
"3936",2,4,"Girl",2
"3937",1,3,"Boy",3
"3938",4,3,"Girl",2
"3939",3,4,"Boy",2
"3940",3,3,"Girl",2
"3941",4,3,"Girl",3
"3942",3,3,"Boy",2
"3943",2,4,"Girl",3
"3944",1,3,"Girl",2
"3945",1,3,"Boy",1
"3946",3,2,"Boy",2
"3947",3,3,"Boy",1
"3948",3,1,"Girl",1
"3949",1,4,"Girl",2
"3950",5,5,"Girl",4
"3951",3,2,"Boy",4
"3952",2,2,"Girl",1
"3953",3,4,"Boy",3
"3954",3,3,"Girl",3
"3955",2,2,"Girl",2
"3956",1,4,"Girl",1
"3957",2,3,"Boy",3
"3958",1,5,"Boy",4
"3959",1,5,"Boy",2
"3960",1,3,"Girl",1
"3961",3,3,"Boy",2
"3962",3,4,"Girl",2
"3963",3,3,"Girl",1
"3964",3,3,"Boy",2
"3965",3,3,"Girl",1
"3966",1,3,"Boy",2
"3967",2,3,"Girl",1
"3968",1,2,"Boy",2
"3969",1,3,"Boy",2
"3970",NA,3,"Boy",1
"3971",1,2,"Boy",1
"3972",3,3,"Girl",1
"3973",1,3,"Boy",1
"3974",3,4,"Girl",3
"3975",1,2,"Girl",2
"3976",2,3,"Boy",1
"3977",2,4,"Girl",2
"3978",4,5,"Girl",2
"3979",2,3,"Girl",1
"3980",3,3,"Girl",1
"3981",3,4,"Girl",1
"3982",3,4,"Boy",2
"3983",1,4,"Girl",1
"3984",1,4,"Boy",2
"3985",4,3,"Girl",1
"3986",2,2,"Boy",2
"3987",1,3,"Boy",3
"3988",1,3,"Boy",2
"3989",2,4,"Girl",1
"3990",2,3,"Girl",3
"3991",3,3,"Girl",2
"3992",3,3,"Boy",3
"3993",1,3,"Boy",2
"3994",3,3,"Boy",2
"3995",3,2,"Boy",2
"3996",1,3,"Girl",1
"3997",3,4,"Boy",1
"3998",1,3,"Girl",2
"3999",3,3,"Girl",2
"4000",3,4,"Girl",2
"4001",2,3,"Boy",1
"4002",2,3,"Girl",2
"4003",2,3,"Boy",2
"4004",3,3,"Girl",2
"4005",2,4,"Girl",3
"4006",3,2,"Girl",2
"4007",1,5,"Boy",4
"4008",3,4,"Girl",2
"4009",3,2,"Boy",2
"4010",3,4,"Girl",1
"4011",2,3,"Boy",4
"4012",2,3,"Girl",2
"4013",2,3,"Girl",1
"4014",4,4,"Boy",4
"4015",3,4,"Girl",1
"4016",3,3,"Boy",2
"4017",2,3,"Boy",2
"4018",3,3,"Girl",2
"4019",2,3,"Girl",2
"4020",NA,NA,"Boy",4
"4021",3,3,"Boy",2
"4022",1,3,"Boy",2
"4023",2,3,"Girl",3
"4024",4,3,"Boy",1
"4025",3,3,"Girl",1
"4026",4,4,"Boy",2
"4027",4,4,"Girl",2
"4028",3,3,"Boy",2
"4029",3,3,"Boy",3
"4030",2,3,"Girl",3
"4031",2,3,"Boy",2
"4032",2,4,"Girl",2
"4033",3,3,"Boy",2
"4034",3,3,"Boy",2
"4035",3,4,"Girl",1
"4036",3,4,"Boy",2
"4037",3,3,"Girl",2
"4038",3,4,"Boy",3
"4039",3,4,"Girl",2
"4040",3,3,"Girl",3
"4041",3,3,"Boy",1
"4042",3,3,"Girl",1
"4043",3,3,"Boy",2
"4044",3,3,"Girl",2
"4045",4,5,"Girl",3
"4046",3,3,"Boy",2
"4047",1,3,"Boy",2
"4048",1,3,"Boy",2
"4049",3,5,"Boy",1
"4050",2,3,"Girl",2
"4051",NA,3,"Girl",NA
"4052",3,4,"Boy",4
"4053",4,4,"Girl",4
"4054",2,4,"Boy",2
"4055",2,3,"Boy",2
"4056",1,1,"Boy",2
"4057",3,4,"Girl",NA
"4058",3,2,"Girl",2
"4059",3,3,"Boy",3
"4060",3,4,"Boy",3
"4061",1,3,"Girl",2
"4062",3,4,"Boy",1
"4063",5,3,"Girl",4
"4064",3,5,"Girl",1
"4065",3,3,"Boy",3
"4066",3,3,"Boy",2
"4067",2,3,"Boy",2
"4068",3,3,"Girl",2
"4069",3,4,"Girl",3
"4070",3,2,"Boy",2
"4071",3,4,"Girl",3
"4072",2,3,"Boy",2
"4073",2,4,"Boy",NA
"4074",2,4,"Girl",1
"4075",3,2,"Girl",2
"4076",3,5,"Girl",3
"4077",3,4,"Boy",4
"4078",1,2,"Boy",4
"4079",5,3,"Boy",1
"4080",2,3,"Girl",2
"4081",1,2,"Girl",1
"4082",3,3,"Boy",4
"4083",3,4,"Boy",2
"4084",1,3,"Girl",1
"4085",2,3,"Boy",2
"4086",1,2,"Boy",2
"4087",3,3,"Girl",1
"4088",3,2,"Girl",1
"4089",1,3,"Girl",1
"4090",3,3,"Girl",2
"4091",3,4,"Girl",2
"4092",4,3,"Boy",4
"4093",2,1,"Boy",2
"4094",1,3,"Boy",2
"4095",2,3,"Boy",1
"4096",5,3,"Girl",1
"4097",3,5,"Boy",3
"4098",3,4,"Boy",1
"4099",3,3,"Boy",2
"4100",3,4,"Girl",4
"4101",1,3,"Boy",3
"4102",3,3,"Boy",1
"4103",2,3,"Girl",3
"4104",3,1,"Boy",4
"4105",3,4,"Boy",1
"4106",1,3,"Boy",2
"4107",3,4,"Boy",3
"4108",2,4,"Boy",2
"4109",2,4,"Girl",2
"4110",4,4,"Girl",2
"4111",1,2,"Boy",1
"4112",3,3,"Boy",2
"4113",3,3,"Boy",1
"4114",1,3,"Girl",2
"4115",2,4,"Girl",1
"4116",3,4,"Girl",3
"4117",1,3,"Girl",2
"4118",2,3,"Boy",2
"4119",1,3,"Girl",3
"4120",1,2,"Girl",2
"4121",3,NA,"Boy",NA
"4122",3,3,"Boy",2
"4123",1,3,"Girl",NA
"4124",4,4,"Boy",2
"4125",NA,4,"Girl",4
"4126",3,3,"Boy",2
"4127",3,1,"Girl",2
"4128",3,3,"Boy",2
"4129",3,4,"Girl",3
"4130",5,3,"Girl",1
"4131",2,3,"Boy",2
"4132",3,2,"Girl",1
"4133",3,5,"Girl",2
"4134",1,NA,"Girl",4
"4135",3,4,"Girl",2
"4136",5,4,"Girl",2
"4137",2,4,"Boy",4
"4138",3,5,"Girl",1
"4139",2,3,"Boy",1
"4140",4,4,"Boy",2
"4141",2,3,"Boy",2
"4142",3,3,"Boy",2
"4143",2,3,"Boy",1
"4144",2,3,"Boy",NA
"4145",3,4,"Girl",2
"4146",2,3,"Girl",NA
"4147",3,3,"Boy",4
"4148",1,5,"Girl",2
"4149",1,3,"Girl",3
"4150",1,3,"Girl",1
"4151",2,3,"Girl",3
"4152",1,3,"Girl",4
"4153",3,3,"Girl",2
"4154",1,3,"Girl",2
"4155",3,3,"Boy",3
"4156",2,4,"Boy",2
"4157",2,3,"Girl",2
"4158",3,3,"Girl",2
"4159",3,3,"Girl",2
"4160",1,3,"Girl",2
"4161",3,4,"Boy",1
"4162",1,4,"Girl",3
"4163",3,3,"Boy",3
"4164",NA,1,"Boy",2
"4165",3,4,"Girl",2
"4166",1,2,"Girl",1
"4167",NA,NA,"Boy",NA
"4168",2,2,"Girl",2
"4169",3,4,"Boy",2
"4170",3,4,"Girl",2
"4171",4,5,"Boy",4
"4172",1,5,"Girl",1
"4173",2,5,"Girl",1
"4174",1,3,"Boy",2
"4175",3,3,"Girl",2
"4176",3,3,"Girl",2
"4177",3,3,"Boy",1
"4178",5,4,"Girl",4
"4179",2,3,"Boy",2
"4180",2,4,"Boy",2
"4181",2,4,"Boy",2
"4182",1,3,"Girl",2
"4183",4,4,"Girl",2
"4184",1,4,"Girl",2
"4185",3,3,"Boy",1
"4186",1,3,"Boy",1
"4187",3,3,"Boy",3
"4188",3,3,"Boy",2
"4189",1,3,"Boy",1
"4190",2,3,"Boy",2
"4191",1,3,"Girl",1
"4192",NA,3,"Boy",2
"4193",3,3,"Boy",2
"4194",3,3,"Girl",4
"4195",1,3,"Boy",1
"4196",1,3,"Girl",NA
"4197",1,3,"Girl",2
"4198",1,3,"Boy",2
"4199",1,2,"Girl",1
"4200",3,2,"Girl",2
"4201",2,3,"Boy",1
"4202",1,3,"Girl",3
"4203",1,3,"Girl",2
"4204",1,3,"Girl",1
"4205",2,NA,"Boy",NA
"4206",2,2,"Boy",3
"4207",1,3,"Boy",2
"4208",1,3,"Boy",2
"4209",2,2,"Boy",2
"4210",1,3,"Girl",1
"4211",2,3,"Boy",1
"4212",1,3,"Girl",3
"4213",1,4,"Girl",1
"4214",1,2,"Boy",1
"4215",2,3,"Girl",2
"4216",1,3,"Boy",3
"4217",2,3,"Girl",1
"4218",2,2,"Boy",2
"4219",1,3,"Girl",2
"4220",1,2,"Boy",2
"4221",1,3,"Girl",1
"4222",1,5,"Girl",2
"4223",1,3,"Boy",1
"4224",3,3,"Girl",3
"4225",2,3,"Girl",1
"4226",1,3,"Girl",2
"4227",3,3,"Boy",1
"4228",1,3,"Girl",4
"4229",3,4,"Boy",2
"4230",1,3,"Girl",1
"4231",1,3,"Boy",1
"4232",2,3,"Boy",1
"4233",1,3,"Boy",1
"4234",2,3,"Girl",NA
"4235",1,3,"Girl",2
"4236",NA,3,"Girl",1
"4237",2,4,"Boy",2
"4238",1,3,"Boy",3
"4239",NA,4,"Girl",2
"4240",1,3,"Girl",1
"4241",1,2,"Boy",1
"4242",1,3,"Girl",3
"4243",1,3,"Boy",2
"4244",2,3,"Boy",2
"4245",1,3,"Girl",2
"4246",2,2,"Girl",3
"4247",1,1,"Girl",1
"4248",3,4,"Boy",1
"4249",2,3,"Boy",2
"4250",1,4,"Girl",1
"4251",2,3,"Girl",1
"4252",2,4,"Girl",2
"4253",1,1,"Girl",2
"4254",1,3,"Boy",3
"4255",2,2,"Boy",2
"4256",1,2,"Boy",NA
"4257",2,2,"Boy",2
"4258",2,3,"Boy",1
"4259",3,3,"Boy",4
"4260",1,4,"Girl",1
"4261",5,3,"Girl",4
"4262",1,3,"Girl",3
"4263",1,3,"Boy",1
"4264",2,2,"Boy",3
"4265",1,3,"Girl",1
"4266",1,3,"Boy",1
"4267",3,3,"Boy",3
"4268",3,3,"Girl",2
"4269",1,4,"Girl",1
"4270",1,3,"Boy",1
"4271",1,3,"Girl",2
"4272",3,3,"Boy",1
"4273",1,3,"Boy",1
"4274",1,3,"Girl",1
"4275",1,3,"Girl",1
"4276",3,5,"Boy",3
"4277",1,3,"Boy",2
"4278",NA,NA,"Girl",2
"4279",2,3,"Boy",2
"4280",NA,NA,"Girl",NA
"4281",3,3,"Boy",1
"4282",3,2,"Girl",1
"4283",1,3,"Girl",4
"4284",3,4,"Girl",3
"4285",3,NA,"Boy",NA
"4286",3,NA,"Boy",NA
"4287",1,3,"Girl",NA
"4288",1,3,"Girl",1
"4289",NA,NA,"Boy",NA
"4290",NA,NA,"Girl",NA
"4291",2,3,"Girl",NA
"4292",3,3,"Boy",2
"4293",3,4,"Boy",4
"4294",1,4,"Girl",1
"4295",NA,3,"Girl",2
"4296",2,4,"Girl",2
"4297",1,4,"Girl",NA
"4298",1,3,"Girl",2
"4299",1,3,"Boy",2
"4300",2,3,"Girl",2
"4301",NA,2,"Boy",NA
"4302",3,4,"Girl",2
"4303",1,2,"Girl",2
"4304",4,4,"Girl",3
"4305",1,3,"Girl",1
"4306",1,3,"Boy",3
"4307",2,4,"Boy",2
"4308",1,3,"Girl",1
"4309",2,3,"Boy",2
"4310",NA,3,"Girl",1
"4311",1,2,"Girl",1
"4312",1,3,"Boy",2
"4313",3,3,"Boy",1
"4314",NA,4,"Boy",1
"4315",1,3,"Girl",1
"4316",4,3,"Girl",1
"4317",3,3,"Boy",1
"4318",2,3,"Boy",2
"4319",3,3,"Boy",NA
"4320",2,4,"Girl",2
"4321",2,4,"Boy",NA
"4322",3,3,"Girl",NA
"4323",1,2,"Boy",2
"4324",2,3,"Girl",2
"4325",2,2,"Girl",2
"4326",1,3,"Girl",NA
"4327",1,3,"Girl",4
"4328",3,3,"Girl",1
"4329",1,3,"Girl",NA
"4330",1,3,"Girl",2
"4331",2,3,"Boy",1
"4332",2,3,"Girl",3
"4333",NA,4,"Boy",2
"4334",1,3,"Boy",NA
"4335",1,3,"Girl",2
"4336",NA,NA,"Girl",NA
"4337",1,3,"Boy",2
"4338",NA,3,"Boy",2
"4339",3,1,"Girl",4
"4340",1,2,"Girl",2
"4341",1,4,"Girl",4
"4342",1,3,"Girl",2
"4343",2,3,"Girl",1
"4344",NA,NA,"Boy",NA
"4345",NA,NA,"Boy",NA
"4346",3,4,"Girl",1
"4347",3,4,"Girl",2
"4348",3,1,"Girl",2
"4349",1,3,"Girl",2
"4350",2,2,"Boy",NA
"4351",1,3,"Boy",2
"4352",1,3,"Boy",2
"4353",2,4,"Boy",1
"4354",3,3,"Girl",2
"4355",4,4,"Girl",2
"4356",3,3,"Boy",NA
"4357",3,4,"Boy",2
"4358",3,3,"Boy",2
"4359",3,2,"Boy",4
"4360",3,3,"Boy",2
"4361",3,4,"Boy",1
"4362",2,4,"Girl",1
"4363",3,4,"Boy",2
"4364",3,3,"Girl",1
"4365",1,3,"Boy",2
"4366",1,3,"Boy",3
"4367",3,3,"Boy",3
"4368",2,3,"Boy",2
"4369",1,3,"Boy",2
"4370",5,1,"Boy",4
"4371",3,2,"Boy",1
"4372",2,3,"Boy",1
"4373",2,2,"Boy",2
"4374",2,3,"Girl",2
"4375",3,2,"Boy",1
"4376",2,2,"Boy",2
"4377",2,3,"Girl",2
"4378",2,3,"Girl",3
"4379",1,4,"Girl",1
"4380",2,3,"Boy",2
"4381",2,3,"Boy",2
"4382",3,3,"Girl",2
"4383",2,2,"Boy",3
"4384",3,3,"Girl",2
"4385",1,2,"Boy",2
"4386",1,3,"Girl",2
"4387",4,4,"Girl",3
"4388",3,3,"Boy",2
"4389",4,5,"Boy",NA
"4390",2,3,"Boy",4
"4391",2,2,"Boy",NA
"4392",3,4,"Girl",2
"4393",1,3,"Girl",NA
"4394",2,3,"Girl",1
"4395",1,1,"Girl",2
"4396",3,4,"Girl",3
"4397",1,3,"Girl",NA
"4398",3,3,"Boy",1
"4399",1,3,"Girl",1
"4400",5,2,"Girl",1
"4401",1,3,"Girl",1
"4402",1,3,"Girl",4
"4403",3,3,"Girl",1
"4404",2,3,"Boy",3
"4405",1,2,"Boy",NA
"4406",1,4,"Girl",4
"4407",1,3,"Girl",NA
"4408",3,4,"Boy",2
"4409",3,4,"Girl",2
"4410",1,3,"Boy",1
"4411",3,4,"Girl",1
"4412",3,3,"Boy",4
"4413",3,3,"Boy",4
"4414",1,3,"Boy",NA
"4415",3,3,"Girl",3
"4416",3,3,"Boy",2
"4417",2,3,"Boy",2
"4418",3,3,"Boy",2
"4419",3,4,"Boy",2
"4420",4,4,"Boy",2
"4421",3,3,"Boy",3
"4422",3,4,"Boy",3
"4423",3,4,"Boy",4
"4424",3,2,"Girl",3
"4425",3,5,"Girl",2
"4426",3,2,"Boy",2
"4427",2,3,"Boy",NA
"4428",4,3,"Girl",4
"4429",2,4,"Girl",2
"4430",3,5,"Boy",4
"4431",1,2,"Boy",2
"4432",3,2,"Girl",2
"4433",2,3,"Boy",NA
"4434",NA,NA,"Girl",NA
"4435",2,3,"Boy",3
"4436",3,3,"Girl",2
"4437",1,3,"Girl",3
"4438",4,4,"Girl",1
"4439",1,3,"Boy",4
"4440",NA,3,"Girl",1
"4441",4,3,"Girl",3
"4442",1,4,"Boy",3
"4443",3,3,"Boy",2
"4444",2,1,"Girl",3
"4445",3,2,"Boy",2
"4446",3,2,"Boy",4
"4447",3,3,"Boy",NA
"4448",2,3,"Boy",2
"4449",3,3,"Boy",3
"4450",3,3,"Boy",2
"4451",3,3,"Girl",NA
"4452",1,4,"Girl",2
"4453",4,4,"Girl",2
"4454",3,3,"Girl",1
"4455",3,3,"Girl",2
"4456",3,4,"Girl",2
"4457",5,5,"Boy",2
"4458",1,3,"Boy",2
"4459",5,5,"Girl",1
"4460",2,3,"Boy",2
"4461",3,1,"Girl",2
"4462",3,4,"Girl",3
"4463",2,3,"Boy",2
"4464",3,3,"Girl",2
"4465",3,3,"Boy",2
"4466",2,3,"Boy",4
"4467",2,3,"Boy",2
"4468",3,4,"Boy",2
"4469",3,3,"Girl",1
"4470",4,4,"Girl",2
"4471",4,5,"Girl",2
"4472",2,2,"Girl",1
"4473",3,3,"Girl",2
"4474",5,3,"Girl",3
"4475",3,4,"Girl",2
"4476",3,4,"Boy",3
"4477",3,3,"Boy",2
"4478",3,3,"Boy",3
"4479",3,3,"Girl",1
"4480",3,4,"Boy",2
"4481",2,4,"Girl",1
"4482",3,4,"Girl",2
"4483",3,3,"Boy",2
"4484",3,3,"Girl",2
"4485",3,3,"Girl",2
"4486",3,3,"Girl",2
"4487",3,3,"Girl",1
"4488",3,4,"Boy",2
"4489",3,3,"Boy",2
"4490",3,3,"Girl",3
"4491",3,3,"Boy",2
"4492",3,3,"Boy",4
"4493",3,4,"Girl",3
"4494",3,4,"Girl",3
"4495",5,4,"Girl",4
"4496",2,3,"Boy",2
"4497",3,4,"Girl",2
"4498",2,2,"Boy",2
"4499",3,3,"Girl",4
"4500",3,4,"Girl",2
"4501",2,2,"Girl",2
"4502",1,3,"Boy",2
"4503",1,3,"Girl",1
"4504",3,3,"Girl",3
"4505",2,3,"Girl",1
"4506",2,4,"Girl",1
"4507",4,4,"Girl",3
"4508",1,2,"Boy",1
"4509",2,3,"Boy",2
"4510",3,3,"Boy",3
"4511",5,5,"Girl",2
"4512",3,4,"Boy",2
"4513",3,4,"Girl",2
"4514",1,5,"Boy",4
"4515",2,3,"Boy",2
"4516",1,1,"Boy",NA
"4517",3,4,"Boy",3
"4518",2,3,"Boy",1
"4519",1,3,"Girl",2
"4520",2,3,"Girl",1
"4521",5,4,"Boy",4
"4522",3,4,"Girl",2
"4523",NA,5,"Boy",2
"4524",3,4,"Girl",3
"4525",4,4,"Boy",2
"4526",3,4,"Girl",2
"4527",3,2,"Girl",2
"4528",2,3,"Girl",1
"4529",3,3,"Boy",2
"4530",3,4,"Girl",4
"4531",3,4,"Boy",4
"4532",1,3,"Girl",2
"4533",3,4,"Boy",1
"4534",2,3,"Boy",3
"4535",3,4,"Boy",2
"4536",3,4,"Girl",2
"4537",2,3,"Boy",2
"4538",3,2,"Boy",3
"4539",5,5,"Girl",2
"4540",3,2,"Boy",3
"4541",1,3,"Girl",2
"4542",4,4,"Girl",3
"4543",3,3,"Girl",2
"4544",2,3,"Girl",2
"4545",3,3,"Girl",2
"4546",3,3,"Boy",2
"4547",3,5,"Girl",1
"4548",3,3,"Boy",2
"4549",3,3,"Girl",1
"4550",3,3,"Girl",2
"4551",1,3,"Boy",4
"4552",3,3,"Boy",2
"4553",2,3,"Girl",2
"4554",3,3,"Boy",1
"4555",3,4,"Boy",2
"4556",2,3,"Boy",2
"4557",2,5,"Girl",2
"4558",2,2,"Boy",4
"4559",1,4,"Girl",2
"4560",5,5,"Girl",3
"4561",1,2,"Boy",3
"4562",3,4,"Boy",2
"4563",3,4,"Girl",2
"4564",3,3,"Girl",1
"4565",3,2,"Boy",3
"4566",2,3,"Girl",2
"4567",5,5,"Girl",4
"4568",1,2,"Girl",1
"4569",5,4,"Boy",2
"4570",3,2,"Girl",1
"4571",5,4,"Boy",3
"4572",2,2,"Girl",1
"4573",1,2,"Girl",1
"4574",3,4,"Girl",2
"4575",3,4,"Boy",3
"4576",2,1,"Boy",4
"4577",3,3,"Girl",2
"4578",3,3,"Girl",2
"4579",1,4,"Girl",2
"4580",2,2,"Boy",2
"4581",2,3,"Girl",2
"4582",3,3,"Girl",1
"4583",1,3,"Girl",1
"4584",1,4,"Boy",2
"4585",NA,NA,"Boy",1
"4586",2,3,"Girl",2
"4587",4,5,"Boy",1
"4588",3,4,"Girl",2
"4589",3,3,"Girl",2
"4590",2,3,"Girl",1
"4591",2,2,"Boy",1
"4592",4,3,"Girl",2
"4593",3,3,"Boy",1
"4594",1,3,"Boy",3
"4595",2,2,"Boy",2
"4596",4,3,"Boy",4
"4597",3,2,"Boy",1
"4598",3,4,"Girl",2
"4599",3,4,"Girl",1
"4600",3,2,"Boy",3
"4601",2,3,"Boy",4
"4602",3,3,"Boy",1
"4603",1,3,"Girl",3
"4604",3,3,"Girl",2
"4605",2,3,"Girl",1
"4606",3,4,"Boy",3
"4607",5,4,"Boy",4
"4608",3,3,"Boy",3
"4609",5,3,"Boy",1
"4610",1,3,"Girl",2
"4611",2,3,"Girl",NA
"4612",3,3,"Girl",3
"4613",3,3,"Boy",3
"4614",3,2,"Girl",2
"4615",4,3,"Boy",2
"4616",3,2,"Boy",1
"4617",3,4,"Boy",2
"4618",3,2,"Boy",2
"4619",3,4,"Girl",3
"4620",1,3,"Boy",1
"4621",1,3,"Boy",3
"4622",1,3,"Girl",1
"4623",2,3,"Girl",1
"4624",3,3,"Girl",1
"4625",1,5,"Boy",4
"4626",3,3,"Boy",2
"4627",3,4,"Girl",1
"4628",4,4,"Boy",2
"4629",3,3,"Girl",2
"4630",2,4,"Girl",3
"4631",3,4,"Girl",3
"4632",3,3,"Boy",1
"4633",3,3,"Boy",2
"4634",3,4,"Girl",2
"4635",2,3,"Girl",2
"4636",2,3,"Boy",2
"4637",3,3,"Girl",1
"4638",4,3,"Boy",NA
"4639",1,2,"Girl",2
"4640",3,4,"Boy",2
"4641",3,3,"Boy",2
"4642",2,4,"Girl",1
"4643",2,3,"Boy",3
"4644",5,3,"Girl",4
"4645",3,3,"Girl",1
"4646",2,3,"Boy",2
"4647",2,3,"Boy",2
"4648",2,3,"Girl",1
"4649",3,3,"Boy",2
"4650",1,3,"Boy",1
"4651",5,3,"Boy",4
"4652",3,3,"Girl",4
"4653",3,3,"Girl",NA
"4654",3,4,"Girl",1
"4655",5,5,"Girl",2
"4656",5,2,"Girl",NA
"4657",1,3,"Boy",4
"4658",5,3,"Boy",4
"4659",3,4,"Girl",3
"4660",4,4,"Girl",2
"4661",2,3,"Girl",1
"4662",4,3,"Girl",3
"4663",1,3,"Boy",2
"4664",3,3,"Boy",2
"4665",4,4,"Girl",2
"4666",1,2,"Boy",3
"4667",3,3,"Girl",2
"4668",3,3,"Boy",1
"4669",2,3,"Girl",2
"4670",3,3,"Boy",4
"4671",1,4,"Boy",2
"4672",3,5,"Boy",4
"4673",3,3,"Boy",3
"4674",3,2,"Girl",2
"4675",2,3,"Boy",2
"4676",3,3,"Boy",2
"4677",4,5,"Boy",2
"4678",3,3,"Girl",2
"4679",2,3,"Girl",2
"4680",3,3,"Girl",1
"4681",2,3,"Boy",2
"4682",3,3,"Boy",1
"4683",3,3,"Girl",1
"4684",3,3,"Boy",4
"4685",3,3,"Boy",2
"4686",2,2,"Boy",2
"4687",2,2,"Girl",1
"4688",3,3,"Girl",2
"4689",1,4,"Boy",2
"4690",2,2,"Girl",2
"4691",1,3,"Boy",2
"4692",3,4,"Girl",1
"4693",2,3,"Boy",1
"4694",3,3,"Boy",2
"4695",4,4,"Girl",2
"4696",4,4,"Girl",4
"4697",5,NA,"Boy",3
"4698",3,3,"Girl",1
"4699",3,3,"Girl",1
"4700",3,4,"Boy",1
"4701",3,3,"Boy",3
"4702",3,4,"Boy",3
"4703",2,4,"Boy",2
"4704",3,3,"Girl",3
"4705",3,4,"Girl",2
"4706",2,3,"Boy",2
"4707",2,3,"Boy",1
"4708",1,3,"Boy",3
"4709",2,4,"Girl",2
"4710",NA,4,"Girl",4
"4711",3,5,"Girl",2
"4712",3,4,"Girl",2
"4713",2,4,"Girl",2
"4714",3,3,"Boy",4
"4715",3,3,"Girl",4
"4716",1,2,"Boy",2
"4717",3,3,"Boy",2
"4718",4,4,"Boy",3
"4719",3,4,"Girl",4
"4720",3,4,"Boy",2
"4721",1,4,"Boy",1
"4722",3,3,"Boy",1
"4723",3,3,"Girl",2
